sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
3.098,2.773,2.537,2.338,2.751,2.076,0.724,0.449,2.625,0.458
0.971,0.79,0.497,0.459,1.7,0.4,0.0,0.0,1.36,0.0
2.285,2.135,1.603,1.3,2.104,0.833,0.0,0.0,2.201,0.0
1.568,1.511,1.184,0.881,1.809,0.583,0.0,0.0,1.541,0.0
2.873,2.409,2.118,1.938,2.368,1.321,0.673,0.394,2.284,0.229
3.072,2.803,2.599,2.139,2.541,1.848,1.088,0.705,2.624,0.605
2.988,2.639,2.322,2.11,2.617,1.582,0.214,0.0,2.326,0.399
3.083,2.859,2.467,2.074,2.67,1.71,1.494,1.097,2.686,0.46
2.925,2.73,2.535,2.036,2.458,1.285,0.256,0.024,2.383,0.169
3.002,2.949,2.449,2.027,2.497,1.545,1.022,0.646,2.82,0.407
2.637,2.401,2.097,1.767,2.536,1.534,1.492,1.136,2.361,0.501
3.061,3.116,2.86,2.652,2.805,1.978,0.471,0.438,2.686,0.442
1.382,1.344,1.164,0.867,2.074,0.81,0.486,0.359,1.917,0.185
2.21,2.092,1.813,1.577,1.924,0.973,0.0,0.045,2.023,0.0
2.673,2.707,2.571,2.389,2.585,1.646,0.294,0.356,2.571,0.341
3.109,2.865,2.391,1.984,2.745,1.686,1.288,0.752,2.719,0.153
1.488,1.57,1.129,1.148,1.942,0.946,0.236,0.0,1.659,0.373
1.844,1.713,1.386,1.026,2.045,0.669,0.336,0.194,2.1,0.0
2.246,1.968,1.656,1.379,2.064,0.962,0.406,0.124,2.112,0.015
2.954,2.883,2.591,2.195,2.631,1.75,1.26,0.925,2.834,0.197
2.59,2.427,2.235,2.0,2.454,1.41,0.265,0.157,2.213,0.212
2.481,2.543,2.144,1.777,2.307,1.486,0.718,0.505,2.346,0.306
2.422,2.281,2.087,1.871,2.411,1.405,0.455,0.087,1.969,0.164
1.875,1.65,1.405,1.136,1.824,0.746,0.437,0.296,1.578,0.071
3.045,2.773,2.477,2.089,2.463,1.473,0.635,0.293,2.393,0.319
1.063,0.859,0.478,0.361,1.96,0.272,0.326,0.292,1.278,0.0
3.126,3.136,2.82,2.6,2.5,2.079,1.331,0.464,2.441,0.838
2.416,2.108,1.862,1.796,2.522,1.326,0.088,0.0,1.934,0.37
2.56,2.239,1.824,1.593,2.461,1.318,0.628,0.438,2.052,0.0
3.631,3.528,3.321,2.858,2.873,2.251,0.781,0.464,2.786,0.799
2.922,2.604,2.224,1.763,2.327,1.293,0.164,0.0,2.301,0.163
0.636,0.815,0.41,0.158,1.784,0.0,0.053,0.251,1.357,0.0
1.847,1.338,0.966,0.643,2.105,0.39,0.212,0.153,1.589,0.0
3.189,2.99,2.786,2.286,2.579,1.61,0.434,0.124,2.732,0.248
3.117,3.176,3.037,2.63,3.159,2.066,1.171,1.096,3.101,0.551
3.519,3.291,2.952,2.561,2.817,1.821,1.215,0.979,2.881,0.746
2.367,2.289,2.251,1.935,2.033,1.32,0.126,0.119,2.279,0.337
2.914,2.789,2.512,2.026,2.428,1.493,1.254,0.959,2.532,0.28
4.0,3.752,3.582,3.392,3.126,2.634,0.844,0.202,2.977,0.949
2.848,3.227,3.004,2.723,2.63,2.299,1.01,0.753,2.833,0.819
3.216,3.221,2.841,2.548,2.605,1.964,1.121,0.61,2.693,0.62
3.147,3.198,2.965,2.791,2.803,2.117,0.519,0.36,2.726,0.546
1.414,1.36,1.254,0.907,2.096,0.844,0.404,0.247,1.675,0.118
3.214,2.975,2.739,2.412,2.829,2.236,0.643,0.226,2.618,0.731
2.597,2.335,2.13,1.646,2.094,1.121,0.407,0.205,2.331,0.299
1.93,1.921,1.609,1.259,2.018,0.878,0.542,0.396,2.091,0.0
0.782,0.649,0.333,0.378,1.831,0.519,0.516,0.468,1.49,0.189
3.091,2.89,2.537,2.286,2.588,1.824,1.622,1.267,2.638,0.537
2.635,2.417,1.973,1.72,2.311,1.312,0.341,0.0,2.129,0.028
2.44,2.155,1.974,1.549,2.536,1.157,0.729,0.435,2.185,0.192
2.223,2.351,1.959,1.983,2.522,1.409,0.694,0.759,2.515,0.191
0.818,0.873,0.703,0.638,1.879,0.48,0.201,0.204,1.393,0.054
3.411,3.368,3.198,2.872,2.989,2.064,0.342,0.154,2.79,0.581
3.495,3.282,3.187,2.803,2.937,2.206,0.883,0.484,2.938,0.829
2.928,2.874,2.575,2.202,2.514,1.462,0.467,0.365,2.67,0.073
2.899,2.731,2.167,1.862,2.483,1.921,0.994,0.826,2.664,0.492
1.394,1.208,0.86,0.64,1.641,0.523,0.0,0.015,1.436,0.0
1.703,1.728,1.489,1.37,1.968,0.948,0.155,0.0,1.586,0.272
3.095,2.881,2.491,2.098,2.531,1.849,0.895,0.731,2.798,0.434
2.047,1.857,1.676,1.23,2.282,1.075,0.317,0.23,2.079,0.099
3.274,3.138,2.817,2.475,2.633,1.873,0.729,0.353,2.752,0.475
3.454,3.001,2.762,2.48,2.834,2.073,1.307,0.825,2.779,0.62
3.45,3.346,3.003,2.377,2.732,1.722,1.395,0.991,2.974,0.281
2.636,2.439,2.078,1.765,2.404,1.818,1.412,1.324,2.113,0.37
1.563,1.091,0.917,0.732,2.201,0.583,0.056,0.029,1.083,0.0
2.799,2.497,2.19,1.803,2.529,1.448,0.755,0.68,2.267,0.413
3.059,2.683,2.436,2.143,2.563,1.775,1.217,1.195,2.613,0.648
1.883,1.68,1.173,0.872,1.996,0.524,0.16,0.117,1.787,0.0
3.979,3.852,3.717,3.116,3.2,2.543,1.678,1.207,3.584,0.776
2.455,2.266,1.767,1.539,2.24,1.154,0.177,0.069,2.132,0.29
2.669,2.667,2.406,2.039,2.554,1.63,0.223,0.071,2.427,0.279
2.69,2.355,2.206,1.894,2.804,1.423,0.628,0.287,2.436,0.3
1.37,1.666,1.577,1.472,2.404,1.108,0.472,0.289,1.867,0.417
1.589,1.42,1.1,1.033,2.04,0.796,0.294,0.089,1.664,0.107
3.555,3.246,2.923,2.519,2.791,2.045,1.509,1.068,2.782,0.728
2.803,2.737,2.392,2.138,2.636,1.649,0.708,0.398,2.785,0.439
1.917,1.75,1.362,1.088,2.066,0.965,0.39,0.291,1.709,0.284
2.843,3.055,2.488,2.053,2.525,1.643,0.46,0.324,2.491,0.439
2.657,2.429,2.46,2.155,2.611,1.63,0.768,0.481,2.377,0.266
3.165,2.884,2.474,2.119,2.497,1.602,0.809,0.293,2.763,0.273
2.148,2.049,1.752,1.369,2.095,1.053,0.857,0.795,2.067,0.242
2.239,2.215,1.935,1.577,2.579,1.437,0.268,0.204,1.897,0.448
2.51,2.405,1.939,1.449,2.389,1.31,1.366,1.09,2.558,0.311
3.618,3.434,2.959,2.547,2.699,1.797,1.1,0.55,3.135,0.51
2.666,2.469,2.174,1.832,2.374,1.523,0.958,0.704,2.365,0.398
1.626,1.345,0.98,0.695,1.816,0.566,0.195,0.041,1.76,0.0
2.143,1.84,1.573,1.422,2.092,0.953,0.249,0.098,1.778,0.1
2.304,2.005,1.813,1.451,2.389,0.855,0.011,0.0,1.885,0.169
1.477,1.504,1.363,1.184,2.337,1.089,0.617,0.405,1.967,0.394
1.534,1.778,1.383,1.176,2.008,0.962,0.321,0.142,1.801,0.266
3.036,2.897,2.615,2.1,2.756,1.907,0.548,0.377,2.744,0.76
3.024,2.656,2.245,2.0,2.545,1.588,0.281,0.189,2.243,0.323
2.701,2.467,2.031,1.708,2.381,1.503,1.295,1.248,2.348,0.131
2.643,2.629,2.232,2.132,2.469,1.754,0.571,0.403,2.254,0.424
0.992,1.02,0.94,0.702,1.916,0.48,0.0,0.0,1.832,0.0
1.734,1.206,1.058,0.83,1.955,0.783,0.0,0.0,1.442,0.072
1.065,1.386,1.023,0.908,1.79,0.732,0.272,0.188,1.509,0.007
1.846,1.654,1.364,1.236,1.937,0.636,0.312,0.228,1.896,0.103
3.29,3.189,2.917,2.569,2.898,1.992,1.386,0.928,2.964,0.601
3.227,2.922,2.598,2.264,3.022,2.127,1.962,1.799,2.914,0.31
2.933,2.754,2.511,2.034,2.667,1.509,0.497,0.094,2.62,0.407
1.153,1.139,0.978,0.942,2.006,0.857,0.0,0.018,1.636,0.163
3.567,3.401,2.898,2.699,3.05,2.354,1.815,1.055,3.094,0.589
1.646,1.393,1.399,1.086,2.174,0.994,0.249,0.253,1.793,0.074
2.343,2.39,1.933,1.807,2.317,1.629,0.853,0.564,2.436,0.218
1.929,1.497,0.955,0.89,2.111,0.692,0.19,0.159,1.645,0.0
2.262,2.094,1.817,1.407,2.155,0.783,0.286,0.149,2.214,0.195
3.199,2.941,2.662,2.298,2.75,2.162,1.081,0.868,2.722,0.65
2.165,1.835,1.434,1.256,2.159,0.774,0.516,0.276,1.841,0.096
2.393,2.366,1.972,1.665,2.254,1.273,0.945,0.597,2.164,0.442
2.601,2.575,2.215,1.988,2.43,1.421,0.411,0.012,2.333,0.294
2.777,2.587,2.333,1.941,2.438,1.307,0.27,0.113,2.353,0.157
3.178,2.853,2.538,2.15,2.462,1.62,0.443,0.046,2.364,0.349
2.877,2.59,2.201,1.829,2.514,1.765,1.66,1.363,2.499,0.257
3.491,3.194,3.122,2.626,2.88,2.066,0.609,0.341,2.896,0.233
2.25,1.844,1.584,1.435,2.33,1.2,1.047,0.816,2.058,0.372
2.997,2.624,2.509,1.969,2.429,1.424,0.634,0.433,2.613,0.551
2.815,2.478,1.997,1.564,2.279,1.106,0.372,0.063,2.248,0.101
1.596,1.392,0.87,0.777,1.969,0.446,0.127,0.0,1.684,0.004
2.539,2.524,2.247,1.648,2.59,1.352,1.509,1.251,2.637,0.153
3.428,3.026,2.784,2.489,2.905,2.096,1.76,1.336,2.805,0.376
2.59,2.509,2.043,1.677,2.208,1.332,1.132,0.911,2.25,0.135
3.697,3.576,3.291,2.775,2.923,1.977,0.627,0.322,3.035,0.388
3.227,2.942,2.647,2.519,2.869,2.423,1.248,0.741,2.67,0.419
1.23,0.876,0.726,0.722,1.819,0.687,0.515,0.352,1.277,0.201
2.129,2.086,1.633,1.41,2.19,1.015,0.239,0.196,2.182,0.144
1.825,1.847,1.626,1.382,2.022,0.833,0.0,0.0,1.846,0.121
3.724,3.477,3.179,2.559,2.769,1.938,1.878,1.527,3.092,0.567
2.959,2.618,2.326,1.983,2.503,1.684,0.868,0.606,2.588,0.319
3.201,3.284,2.973,2.782,2.851,2.287,1.311,0.645,2.832,0.838
3.063,2.965,2.559,2.22,2.548,1.738,0.871,0.536,2.59,0.637
2.23,1.896,1.761,1.416,2.235,1.068,0.112,0.0,2.111,0.117
3.293,3.047,2.615,2.192,2.606,1.624,1.099,0.896,2.65,0.698
3.054,2.719,2.402,2.002,2.511,1.378,0.521,0.26,2.423,0.454
2.869,2.776,2.354,2.228,2.262,1.645,0.71,0.242,2.28,0.566
2.754,2.53,2.343,1.95,2.638,1.441,0.935,0.975,2.613,0.474
0.767,0.462,0.259,0.424,1.606,0.144,0.0,0.0,0.965,0.0
2.017,2.057,1.617,1.425,2.141,1.085,0.251,0.088,1.993,0.04
3.177,2.978,2.739,2.382,2.975,1.761,1.154,0.747,2.833,0.496
3.585,3.433,3.021,2.702,2.855,2.35,1.244,0.858,2.884,0.69
0.82,0.796,0.463,0.38,1.914,0.291,0.138,0.0,1.107,0.0
3.276,3.071,2.646,2.397,2.629,1.738,0.881,0.449,2.53,0.269
2.407,2.688,2.287,2.084,2.378,1.651,0.348,0.116,2.21,0.44
3.196,3.297,3.1,2.659,2.864,1.942,0.481,0.035,2.818,0.611
3.238,2.788,2.59,2.223,2.611,1.96,1.124,0.6,2.517,0.415
3.354,3.17,2.808,2.443,2.945,2.031,1.575,1.238,2.741,0.752
2.309,2.172,1.652,1.379,2.263,0.955,0.098,0.008,1.895,0.312
3.494,3.309,3.117,2.632,3.034,1.801,0.502,0.179,3.04,0.551
3.318,3.201,2.853,2.496,2.849,1.996,1.091,0.63,2.952,0.605
3.095,2.8,2.541,1.99,2.632,1.563,1.036,0.657,2.688,0.275
2.92,2.8,2.497,2.295,2.618,1.91,0.884,0.526,2.562,0.674
1.767,1.506,1.197,0.862,2.045,0.524,0.122,0.149,1.722,0.0
3.05,3.038,2.489,2.028,2.367,1.519,1.024,0.626,2.583,0.456
2.869,2.853,2.507,2.183,2.459,1.624,0.389,0.178,2.257,0.568
2.575,2.412,2.125,1.789,2.328,1.438,1.056,0.909,2.514,0.256
3.732,3.59,3.512,2.883,3.115,2.474,1.057,0.743,3.248,0.827
1.929,2.187,1.875,1.73,2.286,1.283,0.64,0.567,2.015,0.506
2.826,2.687,2.555,2.244,2.753,1.626,0.115,0.031,2.305,0.159
3.731,3.621,3.122,2.91,2.827,2.054,1.243,0.52,3.09,0.749
2.21,1.958,1.627,1.362,2.193,0.855,0.377,0.212,1.937,0.076
3.237,3.098,2.83,2.501,2.834,2.032,1.252,0.708,2.928,0.612
2.503,2.239,1.847,1.473,2.357,1.239,0.437,0.165,2.042,0.29
3.011,2.669,2.345,1.977,2.492,1.643,0.2,0.0,2.329,0.183
3.183,2.882,2.577,2.244,2.484,1.777,0.514,0.386,2.324,0.534
2.608,2.504,2.442,2.036,2.409,1.285,0.164,0.052,2.507,0.551
2.352,1.928,1.547,1.206,2.035,0.888,0.448,0.271,1.936,0.0
2.573,2.297,1.906,1.441,2.153,0.992,0.198,0.0,2.058,0.075
2.562,2.554,2.36,2.065,2.313,1.486,0.346,0.0,2.241,0.12
1.772,1.798,1.491,1.215,2.005,0.84,0.255,0.272,1.851,0.0
2.208,1.712,1.65,1.378,2.176,1.016,0.96,0.873,1.845,0.256
2.42,2.144,1.913,1.51,2.452,1.27,1.365,1.119,2.47,0.15
1.317,1.34,1.051,0.972,2.097,0.683,0.466,0.371,1.665,0.29
3.38,3.669,3.535,3.236,3.097,2.446,0.43,0.331,3.126,0.635
3.031,2.948,2.541,2.152,2.558,1.686,1.383,0.949,2.606,0.437
1.027,0.78,0.441,0.509,1.895,0.467,0.103,0.0,1.246,0.0
2.329,2.247,2.089,1.693,2.462,1.345,0.711,0.338,2.304,0.235
3.941,3.877,3.532,3.06,3.067,2.532,1.99,1.574,3.334,0.911
2.338,2.176,1.817,1.57,2.067,1.341,0.833,0.396,2.113,0.522
2.674,2.497,2.335,1.888,2.354,1.289,0.644,0.303,2.519,0.457
2.582,2.495,2.076,1.718,2.227,1.164,0.232,0.103,2.219,0.112
3.004,2.963,2.753,2.373,2.587,1.843,0.819,0.642,2.748,0.452
2.034,2.24,1.872,1.461,2.388,1.097,0.767,0.37,2.092,0.158
1.783,1.515,1.056,0.866,1.853,0.566,0.176,0.089,1.82,0.0
2.003,1.795,1.534,1.237,1.978,0.823,0.42,0.333,1.991,0.0
2.501,2.276,1.699,1.428,2.103,1.236,1.1,0.815,2.059,0.387
2.091,2.031,1.715,1.445,2.01,0.939,0.313,0.103,1.844,0.081
3.428,3.344,3.088,2.473,2.684,1.729,0.507,0.313,2.763,0.244
2.938,2.608,2.27,2.106,2.63,1.652,1.19,0.622,2.459,0.505
3.159,2.844,2.356,1.869,2.567,1.315,0.844,0.504,2.531,0.224
3.063,2.79,2.585,2.272,2.536,1.851,1.205,0.841,2.706,0.673
3.1,3.126,2.687,2.363,2.654,1.69,0.803,0.166,2.815,0.508
2.857,2.614,2.268,2.045,2.729,1.736,0.413,0.328,2.376,0.463
2.269,2.041,1.558,1.337,2.363,0.849,0.243,0.117,2.18,0.02
2.922,2.437,2.291,2.193,2.692,1.84,0.344,0.0,2.324,0.377
0.592,0.682,0.4,0.52,1.935,0.606,0.174,0.075,1.186,0.2
3.959,3.699,3.423,2.861,2.973,1.839,0.967,0.653,3.095,0.637
2.797,2.347,1.926,1.812,2.403,1.32,0.77,0.479,2.171,0.103
2.073,2.215,1.76,1.504,1.991,0.88,0.247,0.001,2.227,0.007
2.04,1.646,1.206,1.095,2.114,0.8,0.557,0.327,1.564,0.012
1.113,0.734,0.39,0.462,1.812,0.372,0.285,0.233,1.034,0.0
2.733,2.665,2.145,1.878,2.457,1.505,1.15,0.756,2.638,0.143
2.991,2.841,2.557,2.091,2.473,1.632,0.554,0.226,2.542,0.559
1.752,1.54,1.149,0.939,2.126,0.83,0.157,0.0,1.684,0.0
3.411,3.375,3.015,2.711,3.081,2.426,0.755,0.193,2.807,0.889
2.732,2.452,2.165,1.666,2.432,1.426,0.916,0.423,2.448,0.571
2.063,1.894,1.416,1.185,2.066,0.751,0.0,0.0,1.67,0.109
1.5,1.552,1.187,1.185,2.015,0.916,0.505,0.358,1.712,0.069
1.377,1.262,0.724,0.562,1.622,0.5,0.05,0.008,1.43,0.0
3.935,3.643,3.404,2.882,3.18,2.419,1.984,1.465,3.391,0.909
1.306,1.126,0.683,0.501,1.584,0.511,0.28,0.239,1.472,0.0
3.864,3.988,3.79,3.32,3.022,2.727,2.031,1.55,3.246,0.968
1.694,1.553,0.965,0.824,1.99,0.545,0.178,0.147,1.795,0.0
3.775,3.662,3.202,2.776,3.038,2.352,1.625,0.999,3.333,0.643
0.652,0.548,0.212,0.043,1.607,0.017,0.346,0.248,1.292,0.0
2.757,2.806,2.642,2.283,2.474,1.61,0.703,0.318,2.738,0.451
3.599,3.305,3.122,2.753,2.827,2.233,1.468,1.018,3.0,0.742
1.667,1.47,1.082,0.902,1.875,0.643,0.397,0.38,1.638,0.03
2.726,2.66,2.374,1.945,2.432,1.661,1.085,0.866,2.522,0.564
3.887,3.687,3.444,2.856,2.977,2.111,0.909,0.482,3.14,0.74
2.136,2.043,1.68,1.5,2.031,0.939,0.0,0.0,1.801,0.045
2.767,2.266,1.733,1.5,2.401,1.219,0.301,0.0,1.976,0.095
2.972,3.062,2.918,2.62,2.484,1.885,0.463,0.127,2.815,0.491
1.998,1.999,1.471,1.321,2.206,1.129,0.0,0.0,1.965,0.233
3.398,3.374,2.935,2.418,2.614,1.707,0.594,0.327,2.859,0.352
2.002,1.656,1.342,1.049,1.984,0.612,0.0,0.0,1.679,0.0
2.717,2.576,2.286,1.734,2.363,1.27,0.8,0.573,2.51,0.335
2.459,2.325,2.193,1.75,2.407,1.226,0.033,0.0,2.211,0.315
1.635,1.276,1.025,0.973,1.924,0.716,0.036,0.0,1.538,0.001
2.11,1.67,1.316,1.004,1.984,0.604,0.095,0.0,1.753,0.052
1.135,0.935,0.446,0.328,1.734,0.265,0.204,0.089,1.573,0.0
1.882,1.823,1.577,1.344,2.24,1.135,0.356,0.238,1.827,0.301
3.263,2.903,2.681,2.327,2.874,2.135,0.967,0.626,2.557,0.602
2.43,2.271,2.057,1.82,2.34,1.556,1.257,0.968,2.446,0.447
3.233,3.069,2.82,2.456,2.579,1.789,0.754,0.528,2.603,0.435
0.858,0.611,0.237,0.013,1.605,0.164,0.314,0.244,1.397,0.0
1.198,1.129,0.778,0.475,1.761,0.205,0.0,0.0,1.636,0.0
3.738,3.372,2.929,2.535,2.823,2.236,1.066,0.562,2.847,0.552
2.505,2.585,2.169,1.684,2.219,1.138,0.228,0.08,2.264,0.287
1.508,1.067,0.562,0.465,1.627,0.407,0.121,0.0,1.227,0.0
3.266,3.133,2.83,2.529,2.833,1.959,0.881,0.413,2.824,0.168
2.866,2.47,2.19,1.846,2.654,1.64,1.288,1.029,2.324,0.524
3.301,3.044,2.935,2.257,2.754,1.735,0.868,0.494,2.889,0.566
3.214,3.273,2.927,2.488,2.751,1.748,0.904,0.415,2.922,0.439
2.923,2.844,2.577,2.269,2.412,1.409,0.0,0.0,2.588,0.0
2.674,2.622,2.456,2.215,2.348,1.686,0.355,0.17,2.43,0.348
2.556,2.449,2.295,1.935,2.475,1.527,0.762,0.448,2.489,0.149
2.412,2.08,1.696,1.557,2.232,1.178,0.659,0.409,2.083,0.126
1.714,1.421,1.212,0.992,2.016,0.843,0.723,0.609,1.531,0.0
1.644,1.494,1.298,1.073,2.0,1.021,0.462,0.403,1.641,0.052
3.352,3.071,2.832,2.453,2.695,2.046,1.876,1.422,2.826,0.4
3.569,3.372,3.138,2.688,3.01,2.169,1.28,0.809,3.08,0.422
1.091,1.001,0.346,0.402,1.741,0.121,0.0,0.0,1.533,0.0
2.687,2.556,2.362,2.276,2.509,1.5,0.401,0.139,2.457,0.311
1.905,1.721,1.284,1.124,2.129,0.713,0.0,0.0,1.621,0.011
2.724,2.557,2.228,1.854,2.32,1.358,0.651,0.481,2.189,0.223
2.85,2.729,2.522,2.028,2.651,1.62,1.071,0.645,2.267,0.291
2.627,2.495,2.381,2.052,2.468,1.729,0.551,0.287,2.279,0.437
1.71,1.695,1.517,1.135,1.855,0.633,0.0,0.0,1.67,0.043
2.846,2.786,2.515,2.181,2.533,1.311,0.078,0.0,2.482,0.119
1.281,0.924,0.348,0.273,1.711,0.017,0.0,0.0,1.466,0.0
2.976,3.1,2.821,2.569,2.544,1.987,1.18,0.848,2.887,0.423
2.953,2.824,2.618,2.308,2.705,1.639,0.291,0.0,2.554,0.324
2.678,2.362,2.187,1.857,2.419,1.524,1.103,0.901,2.214,0.363
2.9,2.749,2.527,2.348,2.496,1.713,0.472,0.101,2.426,0.369
3.107,2.835,2.42,1.971,2.515,1.475,0.49,0.315,2.247,0.572
1.505,1.174,0.883,0.834,2.153,0.798,0.529,0.483,1.495,0.11
1.18,1.329,1.201,1.042,1.899,0.65,0.428,0.172,1.724,0.053
1.429,1.426,1.106,0.955,2.093,0.828,0.283,0.298,1.726,0.207
0.063,0.0,0.0,0.0,1.555,0.004,0.101,0.078,0.783,0.0
3.082,3.044,2.768,2.568,2.888,1.918,0.117,0.031,2.707,0.519
1.442,1.587,1.271,1.155,2.205,1.023,0.477,0.408,1.769,0.347
1.965,2.019,1.83,1.624,2.268,1.428,0.781,0.356,2.088,0.259
1.81,1.503,1.069,1.137,2.085,0.962,0.662,0.584,1.779,0.323
2.103,1.649,1.262,1.099,2.19,0.78,0.0,0.0,1.84,0.031
1.546,1.113,0.951,0.874,2.057,0.595,0.14,0.0,1.189,0.134
0.486,0.657,0.751,0.749,2.08,0.777,0.0,0.0,1.583,0.378
2.654,2.218,1.891,1.627,2.473,1.369,0.78,0.545,2.184,0.334
2.872,2.629,2.36,2.072,2.565,1.611,0.741,0.403,2.502,0.253
2.97,2.644,2.268,1.951,2.457,1.388,0.761,0.626,2.21,0.194
3.133,2.899,2.609,2.27,2.588,1.739,0.887,0.55,2.736,0.492
2.566,2.435,2.057,1.859,2.322,1.333,0.397,0.121,2.357,0.245
1.77,1.662,1.512,1.273,1.894,1.141,0.533,0.333,1.834,0.072
3.047,2.958,2.697,2.435,2.625,2.075,0.724,0.436,2.751,0.744
1.193,1.088,0.566,0.386,1.795,0.256,0.286,0.192,1.384,0.0
3.411,3.083,2.779,2.561,2.826,2.12,1.165,0.645,2.798,0.584
0.573,0.594,0.488,0.42,1.904,0.403,0.0,0.0,1.32,0.073
3.099,2.67,2.294,2.105,2.466,1.645,0.846,0.432,2.356,0.197
0.883,1.107,0.589,0.506,1.672,0.293,0.105,0.044,1.686,0.0
3.293,3.251,2.944,2.432,2.676,1.714,0.458,0.06,2.676,0.417
2.617,2.677,2.477,2.275,2.539,1.773,0.689,0.44,2.406,0.577
1.625,1.343,1.211,0.916,1.86,0.334,0.0,0.0,1.452,0.0
1.444,1.468,1.23,0.999,1.907,0.917,0.112,0.0,1.561,0.293
2.52,2.273,2.122,1.935,2.587,1.443,0.507,0.149,2.182,0.053
2.618,2.29,1.877,1.742,2.462,1.747,0.902,0.634,2.176,0.208
3.538,3.42,3.211,2.753,3.006,1.856,0.258,0.0,2.947,0.64
1.841,1.585,0.998,0.712,2.126,0.83,0.188,0.015,1.65,0.082
2.933,2.759,2.487,1.956,2.613,1.388,0.653,0.391,2.755,0.442
2.656,2.437,2.199,1.956,2.573,1.568,0.332,0.148,2.256,0.504
2.842,2.507,2.294,1.791,2.507,1.282,0.668,0.327,2.509,0.462
3.227,3.18,2.885,2.658,2.852,2.098,0.689,0.393,2.853,0.631
3.228,2.9,2.538,2.017,2.387,1.347,0.47,0.203,2.735,0.288
2.638,2.398,2.039,1.595,2.302,0.932,0.149,0.126,2.174,0.185
2.357,1.963,1.613,1.465,2.312,1.085,0.067,0.0,1.849,0.015
3.062,2.794,2.505,2.174,2.445,1.488,0.577,0.439,2.366,0.394
0.965,0.893,0.843,0.651,1.622,0.297,0.0,0.0,1.368,0.0
3.412,3.121,2.731,2.271,2.619,1.854,1.166,0.724,2.809,0.511
3.807,3.501,3.203,2.738,3.007,1.888,0.445,0.158,3.031,0.505
3.616,3.575,3.347,2.836,3.009,2.047,0.683,0.485,3.05,0.668
3.256,2.809,2.592,2.114,2.347,1.389,0.211,0.0,2.418,0.287
2.503,2.768,2.42,2.07,2.287,1.783,0.788,0.327,2.626,0.377
2.758,2.717,2.341,1.968,2.543,1.507,1.683,1.382,2.637,0.567
2.644,2.328,2.283,1.956,2.349,1.222,0.532,0.226,1.985,0.382
3.002,2.789,2.444,2.162,2.619,1.685,0.967,0.65,2.543,0.321
2.325,2.115,1.803,1.651,2.25,1.152,0.255,0.06,2.075,0.083
3.061,2.742,2.395,2.217,2.57,1.567,1.023,0.458,2.629,0.355
2.964,2.882,2.417,2.01,2.493,1.509,0.763,0.6,2.746,0.322
3.523,3.436,3.333,2.824,2.915,2.009,1.084,0.706,2.803,0.742
2.353,2.232,1.803,1.494,2.291,1.097,0.234,0.053,2.308,0.03
1.162,0.973,0.922,0.924,1.855,0.551,0.0,0.0,1.481,0.192
3.057,2.75,2.393,1.977,2.228,1.191,0.633,0.47,2.437,0.223
1.935,1.451,1.046,0.768,2.161,0.525,0.042,0.055,1.689,0.0
2.187,1.939,1.61,1.108,2.082,0.634,0.08,0.0,2.068,0.0
2.563,2.313,1.841,1.601,2.365,1.305,0.952,0.674,2.244,0.183
0.997,0.842,0.6,0.513,2.103,0.551,0.648,0.468,1.618,0.096
3.067,3.005,2.594,2.306,2.641,1.742,0.813,0.517,2.718,0.509
0.814,0.606,0.37,0.301,1.969,0.327,0.006,0.0,1.211,0.131
3.016,3.126,2.765,2.654,2.591,2.041,1.223,0.681,2.693,0.623
1.626,1.25,1.013,0.802,2.143,0.756,0.947,0.562,1.761,0.093
3.4,3.084,2.68,2.195,2.896,1.956,1.95,1.61,2.877,0.487
1.905,1.965,1.485,1.226,2.012,0.713,0.275,0.2,1.994,0.0
2.792,2.478,2.133,1.86,2.455,1.492,0.652,0.412,2.245,0.128
1.212,0.999,0.909,0.621,2.061,0.573,0.353,0.285,1.77,0.117
3.089,3.17,2.859,2.468,2.448,1.817,0.965,0.598,2.842,0.488
3.619,3.586,3.444,3.232,3.275,2.588,0.826,0.546,3.03,1.167
3.423,3.617,3.263,2.875,2.969,2.614,1.025,0.737,2.954,0.961
2.997,3.107,2.866,2.395,2.539,1.545,0.772,0.551,2.751,0.563
3.043,2.747,2.236,1.934,2.673,1.801,1.632,1.204,2.653,0.403
1.562,1.457,0.999,0.809,2.004,0.629,0.301,0.295,1.852,0.0
2.897,2.81,2.494,2.303,2.799,2.026,1.528,1.103,2.872,0.351
1.832,1.65,1.2,1.147,2.109,0.895,0.495,0.223,1.774,0.0
3.092,2.771,2.599,2.207,2.602,1.652,1.12,0.83,2.825,0.347
2.055,1.968,1.759,1.568,2.376,1.329,0.876,0.624,2.036,0.376
2.606,2.311,2.123,1.748,2.375,1.211,0.752,0.55,2.281,0.162
1.461,1.268,1.049,0.737,1.892,0.578,0.431,0.189,1.781,0.0
3.28,3.061,2.619,2.248,2.689,2.086,1.714,1.414,2.663,0.638
1.233,1.232,1.004,0.74,1.785,0.385,0.0,0.0,1.522,0.0
2.287,2.166,1.898,1.71,2.247,1.548,0.517,0.317,2.083,0.28
1.943,1.882,1.518,1.401,2.078,1.345,0.149,0.0,1.828,0.172
1.975,1.775,1.639,1.375,2.123,0.961,0.521,0.419,2.079,0.0
