sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
2.973,2.713,2.572,2.179,2.82,1.728,0.441,0.315,2.452,0.346
1.592,1.39,1.218,0.94,1.995,0.701,0.232,0.069,1.848,0.059
2.319,2.169,1.983,1.399,2.176,1.005,0.326,0.103,2.135,0.166
1.61,1.456,0.999,0.836,1.987,0.688,0.242,0.193,1.67,0.0
3.051,2.645,2.03,1.686,2.316,1.428,0.991,0.703,2.64,0.313
3.138,2.927,2.416,1.999,2.396,1.814,1.676,1.101,2.357,0.438
2.849,2.68,2.57,2.294,2.915,1.639,0.494,0.103,2.304,0.315
2.84,2.569,2.373,2.092,2.582,1.609,1.178,1.238,2.673,0.488
3.204,3.137,2.78,2.236,2.528,1.736,0.359,0.275,2.533,0.365
2.881,2.941,2.949,1.981,2.582,1.527,1.051,0.421,2.776,0.238
3.084,2.823,2.739,2.252,2.676,1.585,1.581,1.243,2.816,0.419
2.796,2.937,2.713,2.497,3.035,2.094,0.276,0.31,2.649,0.539
0.725,0.987,1.196,0.732,1.947,0.246,0.363,0.211,1.618,0.096
2.439,1.994,2.062,2.037,2.118,1.339,0.361,0.245,2.099,0.089
2.753,2.926,2.736,2.232,2.499,1.702,0.231,0.348,2.565,0.392
2.852,3.001,2.345,2.148,2.722,1.826,1.113,0.6,2.582,0.224
1.507,1.648,1.169,1.12,1.969,0.741,0.084,0.029,1.382,0.0
1.574,2.036,1.893,1.3,2.309,1.089,0.326,0.179,1.937,0.199
1.897,1.963,1.866,1.602,2.001,0.903,0.471,0.304,2.142,0.189
3.048,2.697,2.516,2.217,2.649,1.889,1.065,0.834,2.961,0.218
2.827,2.739,2.295,1.953,2.402,1.453,0.234,0.277,2.576,0.175
2.286,2.532,2.196,1.519,2.379,1.678,1.03,0.709,2.56,0.178
2.543,2.595,2.449,2.075,2.541,1.4,0.35,0.339,2.261,0.24
1.904,1.858,1.92,1.505,2.09,1.03,0.495,0.275,1.989,0.125
3.187,2.624,2.266,2.047,2.26,1.273,0.61,0.323,2.691,0.158
1.5,1.247,1.313,0.799,2.151,0.386,0.251,0.14,1.621,0.013
3.37,3.663,3.117,2.782,2.774,1.907,1.272,0.3,2.837,1.066
2.413,2.524,1.962,1.568,2.447,1.565,0.231,0.143,2.02,0.37
2.393,2.092,1.799,1.502,2.184,0.943,0.571,0.273,2.148,0.115
3.138,2.87,2.363,2.277,2.684,1.793,0.609,0.413,2.553,0.538
2.793,2.818,2.468,2.138,2.469,1.42,0.521,0.3,2.17,0.215
1.699,1.456,0.88,0.749,1.924,0.833,0.159,0.085,1.451,0.0
1.86,1.63,1.073,0.901,1.954,0.902,0.238,0.109,1.91,0.046
3.131,2.988,2.773,2.165,2.583,1.642,0.376,0.113,2.7,0.556
3.007,3.307,2.885,2.255,2.974,1.962,0.73,0.669,3.098,0.414
3.247,3.042,2.925,2.345,2.866,1.913,0.971,1.082,2.984,0.882
2.779,2.717,2.26,2.215,2.28,1.811,0.421,0.144,2.431,0.434
3.11,2.773,2.408,2.014,2.273,1.692,1.475,0.815,2.814,0.294
3.36,3.402,3.26,2.967,3.165,2.119,0.732,0.16,2.904,0.968
2.781,3.238,3.051,2.554,2.586,2.27,0.511,0.558,2.599,0.353
2.865,2.79,2.551,2.144,2.376,1.591,0.891,0.259,2.308,0.466
3.076,3.139,2.567,2.72,2.701,1.668,0.506,0.291,2.582,0.297
1.553,1.228,0.984,0.81,2.154,0.945,0.467,0.293,1.476,0.131
3.376,2.918,3.168,2.463,2.519,2.301,0.678,0.256,2.708,0.53
2.243,2.178,2.042,1.297,2.119,0.889,0.519,0.183,2.153,0.245
2.066,2.539,1.66,1.469,2.176,1.038,0.358,0.4,2.373,0.104
1.057,0.929,0.436,0.553,1.86,0.364,0.457,0.261,1.764,0.097
3.263,2.655,2.407,2.163,2.551,1.984,1.95,1.26,2.428,0.309
2.764,2.614,2.216,1.883,2.328,1.659,0.464,0.312,2.132,0.21
2.838,2.282,2.681,2.167,2.703,1.508,0.642,0.482,2.206,0.18
2.472,2.431,1.959,1.876,2.443,1.173,0.573,0.329,2.504,0.127
0.887,1.167,0.872,0.917,1.938,0.798,0.232,0.084,1.568,0.006
3.232,3.104,2.888,2.731,2.946,1.842,0.334,0.197,2.61,0.565
2.979,3.028,2.688,2.485,2.57,1.744,0.74,0.605,2.672,0.482
2.818,2.665,2.467,1.963,2.521,1.542,0.406,0.183,2.585,0.125
2.635,2.657,2.134,2.362,2.539,1.697,0.628,0.394,2.449,0.457
1.336,1.151,0.802,0.748,1.678,0.565,0.092,0.115,1.487,0.073
2.033,1.67,1.547,1.508,2.143,1.078,0.541,0.179,1.397,0.359
3.038,2.843,2.548,2.333,2.532,1.714,0.764,0.427,2.349,0.331
2.226,1.543,1.323,1.284,2.026,0.718,0.225,0.228,1.8,0.03
3.103,3.189,2.649,2.152,2.448,1.758,0.605,0.344,2.548,0.3
3.388,2.967,2.674,2.037,2.698,1.976,1.347,0.822,2.837,0.175
3.236,3.171,2.669,2.223,2.777,1.751,1.869,1.213,2.733,0.487
2.743,2.688,1.929,1.701,2.21,1.664,1.23,0.539,2.144,0.25
1.601,1.074,1.017,0.847,2.2,0.574,0.183,0.158,1.186,0.0
3.066,2.703,2.364,1.922,2.576,1.429,0.674,0.31,2.495,0.477
2.99,2.934,2.585,2.042,2.453,1.447,1.162,1.342,2.611,0.411
1.749,2.294,1.378,0.949,2.166,0.975,0.35,0.614,1.85,0.045
3.641,3.29,3.12,2.737,3.072,2.432,1.449,1.029,3.1,0.718
2.631,2.38,2.111,1.362,2.409,1.131,0.395,0.327,2.563,0.162
3.146,2.478,2.05,1.941,2.439,1.565,0.262,0.305,2.448,0.338
3.443,2.786,2.664,2.417,2.748,1.762,0.562,0.255,2.859,0.182
0.996,1.325,1.162,1.07,1.974,0.716,0.185,0.05,1.822,0.092
1.683,1.722,1.039,0.986,1.998,1.01,0.194,0.199,1.587,0.148
3.711,3.421,2.961,2.548,2.898,1.826,1.204,0.606,2.656,0.555
3.136,3.02,2.543,2.15,2.742,1.47,0.749,0.594,2.719,0.271
2.107,1.59,1.166,0.903,1.982,0.644,0.16,0.327,1.702,0.094
2.734,2.687,2.191,2.024,2.573,1.65,0.478,0.276,2.405,0.631
2.284,1.951,1.888,1.851,2.281,0.961,0.614,0.589,2.202,0.084
3.042,2.711,2.252,2.094,2.488,1.87,1.088,0.454,2.616,0.325
2.107,1.75,1.6,1.565,2.219,0.805,0.527,0.603,1.964,0.058
2.493,1.949,1.563,1.534,2.433,1.242,0.108,0.065,1.74,0.276
2.153,1.919,1.689,1.701,2.052,0.846,0.665,0.616,2.494,0.142
3.481,3.348,2.876,2.417,2.433,1.999,0.838,0.338,3.091,0.491
2.748,2.538,2.396,2.163,2.549,1.426,1.067,0.382,2.438,0.467
1.633,1.121,0.123,0.35,1.853,0.763,0.342,0.27,1.33,0.038
2.346,1.903,1.503,1.655,1.968,0.82,0.302,0.146,1.668,0.114
2.587,2.366,2.16,1.468,2.322,0.889,0.272,0.039,2.154,0.097
0.604,0.673,0.569,0.725,1.991,0.614,0.223,0.188,1.727,0.245
1.738,1.693,1.24,1.14,1.951,0.811,0.306,0.273,1.726,0.03
2.974,3.091,2.96,2.518,2.787,1.752,0.524,0.285,2.722,0.738
2.86,2.721,2.379,1.858,2.726,1.202,0.494,0.501,2.365,0.172
2.57,2.164,2.172,1.952,2.32,1.213,0.915,1.145,2.388,0.133
2.876,2.48,2.378,2.027,2.548,1.752,0.246,0.159,2.189,0.418
0.894,0.58,0.912,0.467,1.88,0.553,0.111,0.134,1.547,0.042
1.443,1.373,1.008,0.894,1.994,0.475,0.367,0.265,1.775,0.091
1.271,1.607,1.09,1.113,1.952,1.024,0.291,0.177,1.532,0.157
1.962,1.738,1.548,1.366,2.205,0.396,0.234,0.241,2.208,0.167
3.256,3.099,2.709,2.398,2.693,1.796,1.261,0.812,3.034,0.621
3.239,2.87,2.646,2.35,2.95,1.658,1.817,1.016,2.602,0.197
3.101,2.637,2.141,1.855,2.551,1.253,0.36,0.0,2.498,0.316
1.091,1.325,0.627,0.58,1.809,0.861,0.009,0.026,1.446,0.0
3.749,3.383,2.989,2.698,3.276,2.547,1.829,0.808,3.25,0.536
1.724,1.234,1.248,0.933,1.97,0.908,0.106,0.066,1.424,0.0
1.879,1.449,1.467,1.147,1.955,0.854,0.383,0.279,2.144,0.179
1.989,1.343,1.143,0.794,1.937,0.457,0.195,0.164,1.772,0.079
2.174,2.126,1.517,1.569,2.075,1.284,0.245,0.161,2.212,0.228
3.13,2.412,2.518,1.934,2.758,2.138,0.83,0.894,2.684,0.302
2.456,1.994,1.903,1.579,2.244,0.996,0.331,0.375,1.869,0.054
2.892,2.467,2.359,1.516,2.597,1.447,0.776,0.509,2.471,0.421
2.626,2.708,2.404,1.875,2.637,1.432,0.319,0.211,2.54,0.464
2.773,2.662,2.811,2.127,2.383,1.58,0.622,0.327,2.884,0.363
3.125,2.649,2.422,1.994,2.376,1.327,0.933,0.237,2.377,0.282
3.2,3.177,2.325,2.23,2.847,2.167,1.572,1.254,2.79,0.155
3.102,2.892,3.167,2.735,2.747,1.95,0.691,0.355,2.749,0.274
2.405,2.109,1.641,1.323,2.373,1.034,1.066,0.829,2.063,0.121
3.11,2.8,2.257,2.138,2.204,1.656,0.73,0.574,2.642,0.734
2.592,2.283,2.012,1.325,2.186,1.153,0.546,0.149,2.055,0.167
2.251,1.72,1.266,1.192,2.295,0.872,0.384,0.105,1.946,0.318
2.911,2.528,2.222,1.912,2.443,1.505,1.073,1.09,2.517,0.102
3.406,2.988,2.885,2.361,2.85,2.281,1.601,1.514,3.101,0.364
2.536,2.52,2.126,1.437,2.118,1.245,1.044,0.663,2.155,0.295
3.365,3.212,2.789,2.238,2.696,1.817,0.238,0.039,2.645,0.359
3.189,3.194,2.534,2.321,3.146,2.423,1.301,0.961,2.748,0.388
1.531,1.567,1.139,1.137,1.817,0.679,0.467,0.537,1.509,0.225
1.92,1.836,0.953,1.252,2.137,0.876,0.2,0.207,1.795,0.12
2.146,2.356,1.721,1.941,2.203,1.636,0.256,0.086,2.018,0.284
3.177,3.282,2.833,2.438,2.509,1.716,1.623,1.281,2.84,0.601
2.896,2.569,2.205,2.309,2.618,1.841,1.044,0.724,2.901,0.238
3.492,3.301,3.248,2.711,2.863,2.47,0.932,0.536,2.771,1.123
2.82,3.027,2.726,2.0,2.713,1.615,0.822,0.353,2.725,0.393
2.092,2.257,1.669,1.062,2.102,0.957,0.351,0.477,2.072,0.089
3.289,3.019,2.979,2.669,2.698,2.1,1.25,0.904,2.811,0.959
2.955,2.528,2.035,1.887,2.101,1.252,0.322,0.298,2.289,0.415
2.59,2.726,2.205,2.181,2.183,1.831,0.775,0.173,2.252,0.45
2.971,2.479,2.265,2.168,2.783,1.509,0.997,0.906,2.601,0.398
0.795,0.762,0.63,0.555,1.699,0.336,0.207,0.133,1.166,0.059
2.224,2.28,1.735,1.496,2.236,0.999,0.315,0.151,1.891,0.114
3.424,2.852,2.277,2.362,2.667,1.702,1.069,0.442,2.193,0.245
3.59,3.523,3.065,2.542,2.85,2.103,1.015,0.797,3.087,0.581
0.705,0.47,0.152,0.317,1.922,0.205,0.272,0.119,1.092,0.0
2.918,2.526,2.383,1.835,2.346,1.596,0.569,0.815,2.576,0.236
2.89,2.246,2.555,1.987,2.354,1.432,0.72,0.284,2.41,0.268
3.258,3.181,3.034,2.882,2.8,2.183,0.807,0.325,2.63,0.67
2.968,2.428,2.411,2.189,2.554,1.655,0.877,0.702,2.741,0.204
3.391,3.263,2.867,2.732,3.159,1.894,1.405,0.771,2.721,0.716
2.624,2.422,1.77,1.853,2.272,1.214,0.406,0.212,2.248,0.17
3.292,2.856,2.601,2.452,2.768,1.48,0.567,0.375,2.779,0.533
3.679,3.616,3.251,2.513,2.986,2.232,1.191,0.593,3.16,0.789
3.324,3.339,2.5,1.803,2.568,1.445,0.732,0.175,2.453,0.199
3.045,2.629,2.478,2.063,2.595,1.757,0.537,0.243,2.23,0.895
1.861,1.906,1.384,1.018,2.036,0.748,0.277,0.104,1.844,0.0
2.29,2.029,2.023,1.79,2.236,1.035,0.696,0.3,1.955,0.242
2.962,3.106,2.613,2.435,2.498,1.8,0.627,0.385,2.23,0.282
2.781,2.178,1.726,1.71,2.192,1.37,0.995,0.517,2.112,0.16
3.325,3.247,3.013,2.454,3.055,2.157,0.878,0.541,2.807,0.852
2.78,2.775,2.38,2.209,2.28,1.523,0.598,0.443,2.253,0.69
2.588,2.618,2.618,2.302,2.718,1.747,0.342,0.207,2.457,0.088
3.415,3.374,2.964,2.67,3.0,2.284,1.553,1.077,2.971,0.719
2.603,1.994,1.801,1.64,2.278,0.953,0.529,0.401,2.291,0.19
3.346,3.341,2.979,2.328,3.148,2.171,1.227,0.546,2.939,0.475
3.122,2.338,1.822,2.044,2.463,1.79,0.802,0.326,2.193,0.403
2.82,2.784,2.241,1.863,2.362,1.53,0.412,0.333,2.37,0.262
3.203,2.732,2.543,2.3,2.49,1.671,0.551,0.267,2.407,0.298
2.799,2.592,2.334,2.136,2.672,1.315,0.501,0.066,2.285,0.617
2.634,1.985,1.764,1.35,1.835,0.897,0.693,0.354,1.772,0.156
2.768,2.605,2.254,2.06,2.362,1.387,0.338,0.286,2.334,0.121
2.566,2.52,2.485,1.803,2.373,1.367,0.353,0.11,2.378,0.043
2.302,2.168,1.553,1.345,2.182,1.055,0.394,0.308,1.619,0.189
2.137,1.784,0.98,1.337,1.959,0.805,0.588,0.579,1.913,0.211
2.419,2.403,1.912,1.705,2.579,1.22,0.946,0.686,2.741,0.125
0.7,1.122,0.858,0.671,1.992,0.494,0.279,0.162,1.343,0.086
3.373,3.313,3.233,2.948,3.13,2.549,0.466,0.322,2.877,0.699
2.932,2.811,2.338,2.122,2.569,1.451,1.1,1.18,2.301,0.522
0.933,0.661,0.63,0.178,1.721,0.609,0.142,0.112,1.179,0.0
2.274,2.161,2.147,1.538,2.384,1.432,0.345,0.173,2.368,0.264
3.648,3.227,3.023,2.622,2.822,2.337,2.587,1.118,3.117,1.008
2.954,2.54,2.605,2.111,2.407,1.821,0.645,0.547,2.613,0.321
2.734,2.576,2.175,1.618,2.272,1.427,0.562,0.282,2.463,0.363
2.78,2.482,2.428,1.809,2.525,1.36,0.419,0.091,2.554,0.134
2.767,3.004,2.725,2.235,2.652,1.776,0.972,0.371,2.727,0.357
2.603,2.609,1.904,2.004,2.511,1.036,0.783,0.416,2.217,0.33
2.346,1.817,1.444,1.259,1.956,1.013,0.473,0.395,2.055,0.094
1.808,1.656,1.34,1.299,2.05,0.968,0.424,0.21,1.975,0.065
2.999,2.465,2.511,2.009,2.21,1.345,1.456,0.862,2.654,0.272
2.693,2.468,2.112,1.7,2.261,1.084,0.448,0.271,2.163,0.219
2.805,2.964,3.008,2.41,2.651,1.57,0.436,0.098,2.635,0.385
3.317,3.036,2.586,2.287,2.664,2.108,1.412,0.652,2.487,0.466
2.953,2.618,2.435,2.02,2.408,1.182,0.691,0.604,2.527,0.204
3.474,3.187,3.063,2.512,2.697,1.816,1.35,0.595,2.821,0.879
2.867,2.547,2.116,1.881,2.442,1.484,0.653,0.271,2.552,0.359
3.094,2.821,2.304,2.197,2.767,1.505,0.474,0.384,2.729,0.368
2.221,2.022,1.518,1.288,2.299,0.807,0.646,0.257,1.996,0.195
2.843,2.277,2.148,2.096,2.493,2.092,0.647,0.288,2.405,0.39
0.555,0.632,0.577,0.283,1.909,0.433,0.086,0.132,1.237,0.087
3.712,3.571,2.914,2.664,2.993,1.699,0.715,0.376,3.175,0.668
2.637,1.753,2.001,1.769,2.326,0.95,0.62,0.387,2.041,0.076
2.118,2.186,1.876,1.647,2.179,0.912,0.671,0.346,2.258,0.202
1.523,1.139,1.014,0.777,2.158,0.793,0.417,0.448,1.423,0.028
1.288,1.237,0.553,0.706,1.808,0.387,0.208,0.17,1.18,0.077
2.848,2.354,1.82,1.877,2.303,1.182,1.104,0.666,2.777,0.149
2.366,2.435,2.12,1.955,2.468,1.647,0.402,0.295,2.268,0.251
2.073,1.943,1.247,1.027,1.967,0.978,0.346,0.264,1.516,0.0
3.49,3.248,3.384,2.766,3.093,2.472,0.821,0.421,2.951,0.788
3.176,2.764,2.454,1.894,2.539,1.631,0.772,0.406,2.396,0.308
2.081,1.831,1.53,0.956,1.96,1.053,0.234,0.185,1.506,0.14
1.275,1.159,0.99,0.68,1.941,0.791,0.231,0.057,1.311,0.065
1.317,1.504,1.109,0.955,1.955,0.708,0.257,0.189,1.814,0.054
3.765,3.458,3.016,2.451,3.198,2.01,1.667,1.095,3.269,0.764
1.509,1.467,0.961,0.906,1.84,0.571,0.092,0.122,1.427,0.053
3.532,3.372,3.335,3.219,2.792,2.76,1.727,1.126,3.041,0.963
1.963,1.972,1.012,0.931,2.135,0.99,0.383,0.072,1.814,0.1
3.529,3.171,2.931,2.525,3.148,1.837,1.152,0.86,2.97,0.381
1.247,1.116,0.937,0.941,1.972,0.701,0.262,0.193,1.725,0.0
2.441,2.662,2.6,2.565,2.427,1.432,0.41,0.235,2.326,0.331
3.424,2.885,2.782,2.138,2.602,2.49,1.162,1.253,3.25,0.556
1.816,1.429,1.203,0.784,1.939,0.638,0.583,0.444,2.021,0.123
2.742,2.522,2.078,1.866,2.435,1.637,0.689,0.342,2.496,0.279
3.498,3.378,3.009,2.476,2.775,1.672,0.604,0.309,3.087,0.479
2.266,1.942,1.547,1.36,2.148,1.049,0.162,0.246,1.577,0.037
2.686,2.277,1.953,1.604,2.298,1.367,0.445,0.26,2.032,0.151
2.493,2.682,2.543,2.124,2.45,1.684,0.677,0.427,2.351,0.577
1.98,2.159,1.18,1.162,2.158,0.963,0.368,0.239,1.886,0.184
2.991,3.264,2.687,2.204,2.547,2.071,0.523,0.237,2.681,0.245
2.226,1.697,1.832,1.27,2.283,0.797,0.453,0.249,2.001,0.0
2.895,2.682,2.563,2.045,2.478,1.268,0.552,0.404,2.098,0.389
2.776,2.542,2.515,2.083,2.545,1.585,0.233,0.253,2.326,0.341
2.449,1.499,1.582,1.724,2.3,0.897,0.281,0.06,1.769,0.154
1.901,1.897,1.844,1.058,2.147,0.771,0.251,0.062,1.849,0.165
1.417,1.379,1.098,0.699,2.019,0.45,0.236,0.096,1.603,0.035
1.771,1.294,1.166,0.96,2.088,0.981,0.083,0.134,1.882,0.132
3.067,2.973,2.855,2.053,2.874,2.252,1.041,0.677,2.278,0.504
2.344,2.127,1.653,1.505,2.327,1.45,1.094,0.555,2.162,0.502
3.204,2.805,2.378,2.312,2.62,1.924,0.911,0.655,2.244,0.398
1.119,0.86,0.797,0.556,1.851,0.606,0.246,0.19,1.459,0.0
1.73,1.533,0.935,0.779,1.812,0.564,0.12,0.188,1.331,0.0
3.204,3.349,2.868,2.539,2.783,2.463,1.092,0.633,2.911,0.605
2.402,2.444,2.182,1.594,2.31,1.056,0.188,0.356,2.118,0.264
1.454,1.693,1.561,1.244,2.153,0.805,0.329,0.145,1.694,0.102
3.326,2.777,2.993,2.5,3.005,1.836,0.922,0.399,2.903,0.215
2.707,2.44,2.357,1.759,2.457,1.518,0.848,0.943,2.378,0.234
3.05,2.706,2.704,2.079,2.543,1.785,0.722,0.313,2.564,0.664
3.058,2.85,2.368,2.317,2.728,1.629,0.821,0.4,2.873,0.603
2.606,2.892,2.617,2.491,2.514,1.33,0.315,0.221,2.32,0.129
2.679,2.131,2.047,2.179,2.323,1.49,0.301,0.181,2.088,0.234
2.427,2.16,2.247,1.746,2.404,1.164,0.505,0.19,2.031,0.148
2.385,1.936,1.52,1.687,2.223,1.219,0.337,0.135,2.372,0.115
2.107,2.045,1.443,1.531,2.201,1.291,0.465,0.361,2.01,0.242
1.85,1.348,1.186,1.067,2.054,0.739,0.392,0.455,1.634,0.225
3.258,2.936,2.923,2.385,2.645,2.272,1.862,1.574,2.631,0.507
3.438,3.114,2.812,3.062,3.198,2.275,1.252,0.644,2.943,0.549
1.479,1.465,0.881,0.308,1.76,0.459,0.343,0.059,1.604,0.0
2.473,2.599,2.243,1.729,2.414,1.16,0.33,0.208,1.999,0.181
2.302,1.912,1.519,1.157,2.076,1.02,0.075,0.051,1.562,0.075
2.568,2.606,2.212,1.921,2.298,1.505,0.659,0.376,2.319,0.337
2.901,2.679,2.135,1.673,2.404,1.486,0.697,0.523,2.295,0.087
2.794,2.459,2.526,1.73,2.708,1.788,0.498,0.324,2.319,0.343
1.78,1.834,1.211,0.843,1.927,0.643,0.163,0.158,1.725,0.106
2.964,2.598,2.387,2.198,2.379,1.343,0.473,0.126,2.004,0.265
1.072,0.263,0.0,0.0,1.713,0.038,0.031,0.15,1.426,0.0
2.65,2.793,2.3,1.943,2.408,1.538,1.329,0.738,2.628,0.525
2.791,2.624,2.523,2.099,2.818,1.734,0.454,0.132,2.63,0.196
2.747,2.053,1.897,1.58,2.512,0.929,0.976,1.23,2.248,0.328
3.085,2.542,2.486,2.145,2.551,1.549,0.464,0.246,2.428,0.255
2.706,2.378,1.792,1.587,2.371,1.222,0.559,0.227,2.127,0.358
1.234,1.054,1.001,0.983,2.177,0.704,0.522,0.309,1.145,0.188
0.869,1.014,0.838,0.766,1.889,0.591,0.218,0.133,1.894,0.089
1.369,1.297,1.21,0.889,2.156,0.797,0.563,0.34,1.694,0.124
0.315,0.083,0.377,0.366,1.747,0.553,0.0,0.072,1.117,0.0
3.234,3.132,2.923,2.526,2.862,2.074,0.418,0.154,2.692,0.543
0.955,1.712,1.158,0.897,1.868,0.954,0.216,0.154,1.678,0.039
1.377,1.661,0.899,0.857,1.885,0.847,0.337,0.047,1.929,0.102
2.591,2.139,2.076,1.555,2.269,1.539,0.829,0.482,1.995,0.138
2.223,2.044,1.836,1.482,2.094,1.065,0.353,0.189,1.87,0.184
1.782,1.595,1.205,1.129,2.138,0.972,0.232,0.015,1.297,0.101
0.712,0.31,0.5,0.348,1.822,0.365,0.108,0.091,1.446,0.121
2.941,2.602,2.173,1.917,2.423,1.4,0.784,0.512,2.347,0.441
2.641,2.123,1.926,1.832,2.389,1.647,0.629,0.297,2.19,0.419
2.917,2.654,2.234,1.638,2.218,1.358,0.633,0.415,2.394,0.204
3.282,3.06,2.725,2.265,2.41,1.449,0.579,0.277,2.816,0.528
3.069,2.848,2.38,2.221,2.545,1.608,0.281,0.149,2.681,0.334
1.723,1.333,1.106,1.301,2.191,0.874,0.269,0.251,2.193,0.139
3.383,3.254,2.878,2.403,2.665,1.839,0.57,0.221,3.02,0.456
1.536,1.68,1.018,0.926,2.049,0.519,0.35,0.343,1.469,0.105
3.07,3.015,2.692,2.325,2.828,1.879,1.046,0.417,2.86,0.437
0.778,0.56,0.354,0.442,2.007,0.391,0.106,0.234,1.074,0.076
3.39,2.585,2.566,2.071,2.532,1.7,0.916,0.636,2.481,0.393
0.729,1.221,0.722,0.499,1.882,0.249,0.175,0.171,1.499,0.0
3.239,3.295,3.154,2.507,2.721,1.448,0.483,0.078,2.631,0.416
2.874,2.832,2.481,2.151,2.497,1.937,0.608,0.235,2.348,0.484
1.811,1.419,1.539,0.927,2.25,0.527,0.22,0.208,1.579,0.153
1.828,1.792,1.063,1.275,2.056,0.921,0.433,0.228,1.398,0.219
2.606,2.654,2.167,2.292,2.6,1.659,0.827,0.453,2.526,0.207
2.698,2.214,1.907,1.851,2.494,1.914,1.003,0.319,2.124,0.125
3.615,3.478,3.454,3.014,3.045,1.915,0.709,0.377,3.215,0.94
1.979,1.339,1.064,1.047,2.062,0.708,0.303,0.164,1.605,0.0
2.958,2.85,2.416,1.675,2.679,1.765,0.537,0.491,2.576,0.335
2.501,2.327,1.668,1.247,2.296,0.938,0.161,0.142,1.985,0.345
2.909,2.635,2.553,2.21,2.471,1.555,0.841,0.487,2.434,0.411
3.067,2.916,2.68,2.772,2.503,2.012,0.485,0.192,2.652,0.563
2.996,2.543,2.559,1.981,2.267,1.236,0.384,0.258,2.384,0.278
2.686,2.406,1.864,1.643,2.228,0.9,0.245,0.276,2.026,0.041
2.302,2.002,1.646,1.335,2.174,0.811,0.141,0.204,1.883,0.077
2.888,2.563,2.24,1.929,2.336,1.625,0.743,0.729,2.156,0.361
0.84,0.994,0.919,0.497,1.667,0.208,0.13,0.026,1.692,0.0
3.202,2.881,2.41,2.424,2.315,1.143,0.797,0.531,2.585,0.449
3.231,2.828,2.886,2.075,2.739,1.826,0.714,0.25,2.744,0.498
3.283,3.479,2.987,2.697,2.844,2.033,0.892,0.315,2.802,0.605
2.941,2.659,2.251,1.913,2.25,1.221,0.414,0.205,2.593,0.346
2.197,2.562,2.023,1.611,2.199,1.455,0.691,0.199,2.278,0.298
3.059,3.005,3.027,2.084,2.522,1.511,1.561,1.867,2.916,0.728
2.565,1.969,2.25,1.552,2.256,1.008,0.445,0.269,2.186,0.262
2.48,2.464,2.19,1.988,2.614,1.532,0.737,0.296,2.406,0.493
2.141,2.187,1.631,1.418,2.333,0.879,0.261,0.077,2.174,0.092
3.353,2.909,2.779,2.575,2.764,1.658,0.804,0.384,2.882,0.19
2.685,2.789,2.441,1.994,2.545,1.482,0.869,0.531,2.525,0.368
3.022,3.138,2.901,2.555,2.345,1.806,0.732,0.568,2.681,0.593
2.331,1.956,1.735,1.263,2.048,1.122,0.4,0.287,2.236,0.206
1.191,0.969,1.204,1.302,1.924,0.436,0.293,0.067,1.497,0.067
3.119,2.568,2.252,2.082,2.358,1.658,0.472,0.327,2.472,0.41
1.753,1.602,0.966,0.963,2.077,0.58,0.164,0.224,2.051,0.086
2.404,1.997,2.095,1.288,2.023,0.824,0.354,0.107,2.35,0.073
2.986,2.379,1.834,1.443,2.706,1.465,1.152,0.99,2.686,0.407
0.835,0.869,0.748,0.242,1.79,0.163,0.181,0.333,1.405,0.0
2.537,2.289,1.773,2.033,2.343,1.343,0.63,0.314,2.334,0.245
0.581,0.213,0.0,0.471,1.927,0.127,0.25,0.199,0.912,0.0
2.465,2.862,2.47,2.208,2.661,1.716,1.683,0.441,2.271,0.54
1.852,1.352,0.592,0.542,2.245,0.83,0.57,0.52,1.307,0.019
3.039,2.83,2.087,1.906,2.873,2.056,1.983,1.239,2.719,0.375
1.396,1.407,1.417,0.872,2.055,0.828,0.213,0.068,1.622,0.0
2.539,2.189,2.005,1.585,2.328,1.265,0.452,0.254,1.887,0.056
1.337,1.141,1.497,0.967,2.13,0.502,0.178,0.256,1.594,0.155
3.139,2.747,2.891,2.74,2.514,1.473,0.801,0.318,2.629,0.496
3.541,3.236,3.265,2.823,3.153,2.385,1.151,0.272,3.12,0.91
3.179,3.349,3.398,3.138,2.896,2.712,0.604,0.274,2.694,0.822
2.916,2.639,2.362,2.238,2.366,1.5,0.461,0.127,2.411,0.439
3.402,3.248,2.654,2.552,2.765,1.733,1.675,0.911,2.794,0.383
2.087,1.596,1.506,1.137,2.167,0.7,0.515,0.275,2.117,0.079
3.269,3.374,2.917,2.706,2.875,2.354,1.566,0.723,3.053,0.33
2.104,1.837,1.445,1.428,2.249,1.043,0.522,0.17,1.798,0.125
3.318,2.869,2.395,2.122,2.415,1.543,0.582,0.395,2.411,0.207
2.277,2.555,2.19,1.844,2.241,1.421,0.748,0.358,2.295,0.374
2.555,2.432,2.446,1.689,2.374,1.408,0.678,0.354,2.361,0.079
1.686,1.541,1.378,1.133,2.159,0.654,0.376,0.27,1.802,0.012
2.918,2.933,2.333,2.011,2.618,2.056,1.624,2.06,2.595,0.391
1.856,1.479,1.13,1.321,2.205,0.945,0.309,0.158,1.906,0.0
2.331,2.114,1.677,2.02,2.121,1.493,0.392,0.184,1.889,0.16
2.084,1.737,1.545,1.092,2.348,1.268,0.416,0.204,1.898,0.089
2.53,2.197,1.365,1.371,2.251,1.378,0.558,0.368,2.182,0.045
